0.118300000000000	6000	66.5000000000000
0.236600000000000	6000	66.5000000000000
0.354900000000000	6000	66.5000000000000
0.473200000000000	6000	66.5000000000000
0.591500000000000	6000	66.5000000000000
0.709800000000000	6000	66.5000000000000
0.828100000000000	6000	66.5000000000000



0.118300000000000	6000	37.2400000000000
0.236600000000000	6000	37.2400000000000
0.354900000000000	6000	37.2400000000000
0.473200000000000	6000	37.2400000000000
0.591500000000000	6000	37.2400000000000
0.709800000000000	6000	37.2400000000000
0.828100000000000	6000	37.2400000000000



0.591500000000000	2000	2.66000000000000
1.18300000000000	4000	2.66000000000000
2.95750000000000	10000	2.66000000000000
3.54900000000000	12000	2.66000000000000
1.18300000000000	2000	5.32000000000000
3.54900000000000	6000	5.32000000000000
1.77450000000000	2000	7.98000000000000

0.473200000000000	2000	13.3000000000000
0.946400000000000	4000	13.3000000000000
2.83920000000000	12000	13.3000000000000
3.31240000000000	14000	13.3000000000000
0.946400000000000	2000	26.6000000000000
2.83920000000000	6000	26.6000000000000
1.41960000000000	2000	39.9000000000000
2.36600000000000	2000	66.5000000000000
2.83920000000000	2000	79.8000000000000


1.89280000000000	12000	2.66000000000000
2.83920000000000	18000	2.66000000000000
1.89280000000000	6000	5.32000000000000
0.946400000000000	2000	7.98000000000000
2.83920000000000	6000	7.98000000000000
2.83920000000000	2000	23.9400000000000

0.828100000000000	4000	2.66000000000000
1.65620000000000	8000	2.66000000000000
0.828100000000000	2000	5.32000000000000
1.65620000000000	4000	5.32000000000000
2.48430000000000	4000	7.98000000000000
1.65620000000000	2000	10.6400000000000
2.48430000000000	2000	15.9600000000000
